order	arm	rep	cycle	primary_business_sample	business_elapsed_ms	trim_return	trim_elapsed_ms	glibc_pd_pre_kb	glibc_pd_post_kb	glibc_pd_reclaimed_kb	reclaim_pct_of_pre	cycle_minflt	cycle_majflt	capture_minflt	capture_majflt	external_samples	external_overruns	exit_code
5	none	3	40	1	20007.094821	-1	0.0	3000	3000	0	0.0	65	0	0	0	1086	0	0
5	none	3	41	1	20006.753211	-1	0.0	3000	3000	0	0.0	5	0	0	0	1086	0	0
5	none	3	42	1	20008.260081	-1	0.0	3000	3000	0	0.0	96	0	0	0	1086	0	0
5	none	3	43	1	20006.663969	-1	0.0	3060	3060	0	0.0	67	0	0	0	1086	0	0
5	none	3	44	1	20011.769711	-1	0.0	3060	3060	0	0.0	118	0	0	0	1086	0	0
5	none	3	45	1	20006.506451	-1	0.0	3060	3060	0	0.0	57	0	0	0	1086	0	0
5	none	3	46	1	20007.885859	-1	0.0	3060	3060	0	0.0	118	0	0	0	1086	0	0
5	none	3	47	1	20007.392433	-1	0.0	3060	3060	0	0.0	55	0	0	0	1086	0	0
5	none	3	48	1	20007.435748	-1	0.0	3060	3060	0	0.0	120	0	0	0	1086	0	0
5	none	3	49	1	20006.750395	-1	0.0	3060	3060	0	0.0	55	0	0	0	1086	0	0
5	none	3	50	1	20012.419081	-1	0.0	3060	3060	0	0.0	117	0	0	0	1086	0	0
5	none	3	51	1	20008.930914	-1	0.0	3060	3060	0	0.0	55	0	0	0	1086	0	0
6	trim-at-loop-release	3	1	0	20016.518284	1	0.70074	2564	1248	1316	51.326053	968	0	0	0	1086	0	0
6	trim-at-loop-release	3	2	1	20011.636099	1	0.620649	2404	1520	884	36.772047	527	0	0	0	1086	0	0
6	trim-at-loop-release	3	3	1	20008.862599	1	0.711704	2836	1684	1152	40.620592	499	0	0	0	1086	0	0
6	trim-at-loop-release	3	4	1	20008.692784	1	0.593296	2592	1700	892	34.41358	453	0	0	0	1086	0	0
6	trim-at-loop-release	3	5	1	20008.763672	1	0.615482	2812	1696	1116	39.687055	445	0	0	0	1086	0	0
6	trim-at-loop-release	3	6	1	20008.368433	1	0.562092	2584	1692	892	34.520124	451	0	0	0	1086	0	0
6	trim-at-loop-release	3	7	1	20008.888951	1	0.744185	2824	1768	1056	37.393768	451	0	0	0	1086	0	0
6	trim-at-loop-release	3	8	1	20008.435081	1	0.529111	2652	1772	880	33.182504	448	0	0	0	1086	0	0
6	trim-at-loop-release	3	9	1	20008.73284	1	0.603944	2904	1760	1144	39.393939	447	0	0	0	1086	0	0
6	trim-at-loop-release	3	10	1	20008.398877	1	0.714574	2648	1776	872	32.930514	451	0	0	0	1086	0	0
6	trim-at-loop-release	3	11	1	20015.371526	1	0.64387	2884	1792	1092	37.864078	467	0	0	0	1086	0	0
6	trim-at-loop-release	3	12	1	20008.783784	1	0.742334	2640	1788	852	32.272727	464	0	0	0	1086	0	0
6	trim-at-loop-release	3	13	1	20009.158377	1	0.942037	2880	1792	1088	37.777778	474	0	0	0	1086	0	0
6	trim-at-loop-release	3	14	1	20008.973951	1	0.525926	2632	1772	860	32.674772	447	0	0	0	1086	0	0
6	trim-at-loop-release	3	15	1	20008.407729	1	0.553482	2884	1776	1108	38.418863	424	0	0	0	1086	0	0
6	trim-at-loop-release	3	16	1	20008.471618	1	0.547741	2648	1776	872	32.930514	427	0	0	0	1086	0	0
6	trim-at-loop-release	3	17	1	20008.675191	1	0.710407	2884	1776	1108	38.418863	433	0	0	0	1086	0	0
6	trim-at-loop-release	3	18	1	20009.290507	1	0.653204	2632	1768	864	32.826748	436	0	0	0	1086	0	0
6	trim-at-loop-release	3	19	1	20008.663117	1	0.7745	2896	1752	1144	39.502762	441	0	0	0	1086	0	0
6	trim-at-loop-release	3	20	1	20009.005414	1	0.629111	2644	1784	860	32.526475	444	0	0	0	1086	0	0
6	trim-at-loop-release	3	21	1	20008.510173	1	0.685797	2820	1772	1048	37.163121	417	0	0	0	1086	0	0
6	trim-at-loop-release	3	22	1	20008.435969	1	0.634223	2640	1772	868	32.878788	425	0	0	0	1086	0	0
6	trim-at-loop-release	3	23	1	20008.886414	1	0.691018	2888	1760	1128	39.058172	434	0	0	0	1086	0	0
6	trim-at-loop-release	3	24	1	20009.128173	1	0.587185	2648	1776	872	32.930514	440	0	0	0	1086	0	0
6	trim-at-loop-release	3	25	1	20008.956821	1	0.710908	2900	1776	1124	38.758621	437	0	0	0	1086	0	0
6	trim-at-loop-release	3	26	1	20008.340711	1	0.753667	2648	1776	872	32.930514	433	0	0	0	1086	0	0
6	trim-at-loop-release	3	27	1	20008.855229	1	0.698037	2896	1764	1132	39.088398	439	0	0	0	1086	0	0
6	trim-at-loop-release	3	28	1	20014.440284	1	0.65776	2644	1792	852	32.223903	456	0	0	0	1086	0	0
6	trim-at-loop-release	3	29	1	20008.773303	1	0.669463	2804	1788	1016	36.233951	447	0	0	0	1086	0	0
6	trim-at-loop-release	3	30	1	20008.707229	1	0.710037	2652	1780	872	32.880845	482	0	0	0	1086	0	0
6	trim-at-loop-release	3	31	1	20008.614896	1	0.790111	2800	1784	1016	36.285714	455	0	0	0	1086	0	0
6	trim-at-loop-release	3	32	1	20008.95171	1	0.623	2632	1780	852	32.370821	475	0	0	0	1086	0	0
6	trim-at-loop-release	3	33	1	20009.219859	1	0.679166	2800	1788	1012	36.142857	455	0	0	0	1086	0	0
6	trim-at-loop-release	3	34	1	20013.085711	1	0.688796	2612	1788	824	31.546708	457	0	0	0	1086	0	0
6	trim-at-loop-release	3	35	1	20009.446488	1	0.78163	2904	1772	1132	38.980716	453	0	0	0	1086	0	0
6	trim-at-loop-release	3	36	1	20008.605544	1	0.630908	2644	1764	880	33.282905	446	0	0	0	1086	0	0
6	trim-at-loop-release	3	37	1	20008.95358	1	0.630981	2876	1772	1104	38.386648	466	0	0	0	1086	0	0
6	trim-at-loop-release	3	38	1	20009.816691	1	0.592315	2628	1764	864	32.876712	429	0	0	0	1086	0	0
6	trim-at-loop-release	3	39	1	20008.38947	1	0.622315	2872	1772	1100	38.300836	436	0	0	0	1086	0	0
6	trim-at-loop-release	3	40	1	20009.184303	1	0.633926	2588	1772	816	31.530139	430	0	0	0	1086	0	0
6	trim-at-loop-release	3	41	1	20008.670932	1	0.691963	2876	1768	1108	38.52573	436	0	0	0	1086	0	0
6	trim-at-loop-release	3	42	1	20008.734432	1	0.62363	2640	1784	856	32.424242	468	0	0	0	1086	0	0
6	trim-at-loop-release	3	43	1	20008.765007	1	0.688796	2892	1772	1120	38.727524	484	0	0	0	1086	0	0
6	trim-at-loop-release	3	44	1	20008.962118	1	0.752185	2648	1776	872	32.930514	485	0	0	0	1086	0	0
6	trim-at-loop-release	3	45	1	20015.121099	1	0.872037	2896	1776	1120	38.674033	469	0	0	0	1086	0	0
6	trim-at-loop-release	3	46	1	20010.20447	1	0.668926	2628	1772	856	32.572298	451	0	0	0	1086	0	0
6	trim-at-loop-release	3	47	1	20010.819637	1	0.564593	2880	1780	1100	38.194444	426	0	0	0	1086	0	0
6	trim-at-loop-release	3	48	1	20009.796933	1	0.534796	2636	1780	856	32.473445	437	0	0	0	1086	0	0
6	trim-at-loop-release	3	49	1	20013.491155	1	0.575074	2876	1772	1104	38.386648	423	0	0	0	1086	0	0
6	trim-at-loop-release	3	50	1	20011.508174	1	0.551907	2648	1784	864	32.628399	434	0	0	0	1086	0	0
6	trim-at-loop-release	3	51	1	20011.968266	1	0.72174	2884	1772	1112	38.557559	432	0	0	0	1086	0	0
